=== TABELA: COMPRAS ===
ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
CO01866,986.252.557-78,P023,2024-12-26,3,116.91,3.1,350.73
CO01867,793.659.261-19,P017,2025-11-09,,80.91,3.8,161.82
CO01868,167.316.680-50,P008,2024-11-02,1,219.89,1.8,219.89
CO01869,128.218.998-43,P005,2025-08-28,5,83.88,3.2,419.4
CO01870,386.710.818-45,P009,2025-03-08,2,87.89,3.9,175.78
CO01871,652.897.643-10,P018,2025-10-27,3,175.89,2.0,527.67
CO01872,618.371.235-54,P013,2024-09-17,4,80.91,1.3,323.64
CO01873,535.217.657-38,P023,2024-03-13,2,116.91,3.1,233.82
CO01874,873.553.727-74,P021,2025-07-31,2,249.9,3.9,499.8
CO01875,446.738.809-60,P020,2024-06-06,2,87.89,2.7,175.78
CO01876,765.170.899-93,P026,2025-09-10,4,299.88,2.5,1199.52
CO01877,195.938.869-40,P003,2024-04-22,3,24.9,1.5,74.7
CO01878,381.108.679-97,P014,2024-04-01,1,79.9,2.3,79.9
CO01879,347.837.516-72,P030,2024-05-29,3,65.89,4.1,197.67
CO01880,690.294.360-15,P009,2024-08-15,1,87.89,1.4,87.89
CO01881,223.838.297-50,P004,2024-11-09,1,335.88,1.7,335.88
CO01882,986.252.557-78,P004,2025-08-08,5,335.88,2.4,1679.4
CO01883,517.438.655-69,P018,2024-02-19,3,175.89,3.4,527.67
CO01884,779.206.999-27,P011,2025-11-25,4,269.91,1.7,1079.64
CO01885,337.572.753-42,P018,2025-02-16,5,175.89,4.5,879.45
CO01886,621.822.379-63,P019,2025-12-04,2,179.91,2.0,359.82
CO01887,424.741.835-72,P023,2024-05-26,2,116.91,3.6,233.82
CO01888,223.838.297-50,P019,2025-10-16,3,179.91,1.2,539.73
CO01889,413.779.695-57,P023,2025-03-04,2,116.91,3.7,233.82
CO01890,218.891.513-75,P006,2025-04-24,4,95.88,4.9,383.52
CO01891,229.614.704-52,P010,2025-06-17,3,142.89,4.8,428.67
CO01892,472.541.171-95,P010,2025-02-20,1,142.89,4.8,142.89
CO01893,765.170.899-93,P028,2024-03-19,1,35.91,3.5,35.91
CO01894,411.393.315-65,P003,2024-03-27,2,24.9,3.3,49.8
CO01895,888.698.812-12,P018,2024-01-11,4,175.89,4.2,703.56
CO01896,535.217.657-38,P022,2024-05-19,5,89.91,4.7,449.55
CO01897,621.822.379-63,P016,2025-11-24,5,38.39,3.7,191.95
CO01898,337.572.753-42,P023,2025-09-23,1,116.91,2.6,116.91
CO01899,696.665.251-65,P030,2025-12-20,1,65.89,3.9,65.89
CO01900,337.572.753-42,P024,2025-11-08,3,44.91,2.0,134.73
CO01901,724.991.491-89,P022,2025/04/04,5,89.91,1.2,449.55
CO01902,779.206.999-27,P022,2024-06-28,5,89.91,4.6,449.55
CO01903,652.897.643-10,P012,2024-02-22,2,44.91,3.1,89.82
CO01904,535.217.657-38,P016,2024-04-25,4,38.39,1.7,153.56
CO01905,170.618.763-53,P030,2024-04-30,2,65.89,4.3,131.78
CO01906,405.871.499-63,P010,2024-08-06,4,142.89,2.2,571.56
CO01907,125.859.381-41,P024,2024-11-08,5,44.91,2.6,224.55
CO01908,424.741.835-72,P027,2025-09-24,1,116.91,4.7,116.91
CO01909,448.906.619-44,P002,2025-04-16,3,219.89,1.0,659.67
CO01910,177.706.807-90,P010,2024-12-24,3,142.89,1.4,428.67
CO01911,674.109.214-19,P013,2025-03-17,3,80.91,1.0,242.73
CO01912,986.252.557-78,P007,2024/06/06,1,59.88,3.1,59.88
CO01913,260.345.277-80,P004,2025-11-03,4,335.88,1.0,1343.52
CO01914,125.147.350-70,P008,2024-11-02,4,219.89,2.6,879.56
CO01915,558.911.117-21,P014,2024-10-02,2,79.9,3.1,159.8
CO01916,,P015,2024-12-28,4,39.9,1.6,159.6
CO01917,548.182.712-15,P001,2025-12-27,3,191.88,4.5,575.64
CO01918,735.867.258-40,P004,2024-05-16,2,335.88,2.1,671.76
CO01919,941.166.510-72,P014,2024-06-13,3,79.9,4.6,239.7
CO01920,735.867.258-40,P016,2025-05-15,3,38.39,1.5,115.17
CO01921,,P016,2025/02/13,2,38.39,2.3,76.78
CO01922,229.614.704-52,P024,2024-04-20,4,44.91,1.5,179.64
CO01923,926.144.847-68,P005,2024-01-14,2,83.88,2.4,167.76
CO01924,296.530.780-58,P002,2025-09-03,3,219.89,2.7,659.67
CO01925,674.303.833-93,P014,2025-05-12,4,79.9,2.2,319.6
CO01926,187.849.597-18,P025,2024-06-05,4,219.89,2.0,879.56
CO01927,446.738.809-60,P006,2024-04-27,2,95.88,2.1,191.76
CO01928,151.670.355-25,P023,2025-03-15,2,116.91,3.7,233.82
CO01929,735.867.258-40,P016,2025-05-29,1,38.39,3.8,38.39
CO01930,441.889.233-91,P007,2024-06-01,5,59.88,3.5,299.4
CO01931,472.541.171-95,P004,2024-10-07,2,335.88,2.6,671.76
CO01932,466.315.798-41,P030,2025-09-23,2,65.89,2.7,131.78
CO01933,854.440.901-62,P003,2025-06-21,1,24.9,2.5,24.9
CO01934,435.316.565-51,P023,2025-03-12,2,116.91,1.9,233.82
CO01935,621.822.379-63,P002,2024-02-22,,219.89,2.7,1099.45
CO01936,185.758.538-27,P004,2024-12-25,3,335.88,2.5,1007.64
CO01937,819.980.564-19,P008,2024-07-05,3,219.89,4.6,659.67
CO01938,801.432.963-17,P001,2024-11-25,1,191.88,3.6,191.88
CO01939,385.985.171-45,P010,2025-09-13,4,142.89,2.1,571.56
CO01940,107.172.824-90,P014,2025-05-18,2,79.9,2.0,159.8
CO01941,558.911.117-21,P011,2025-11-16,3,269.91,1.4,809.73
CO01942,928.990.106-30,P022,2024-05-13,5,89.91,4.1,449.55
CO01943,177.706.807-90,P012,2025-08-26,3,44.91,4.0,134.73
CO01944,724.991.491-89,P020,2024-10-09,3,87.89,2.0,263.67
CO01945,940.914.992-39,P019,2024/04/18,4,179.91,1.3,719.64
CO01946,985.510.160-31,P021,2025-08-23,5,249.9,1.5,1249.5
CO01947,696.665.251-65,P007,2024-03-17,4,59.88,4.7,239.52
CO01948,490.685.467-83,P020,2025-04-30,3,87.89,2.2,263.67
CO01949,854.440.901-62,P018,2024-07-15,2,175.89,1.2,351.78
CO01950,819.980.564-19,P018,2025-07-27,3,175.89,4.6,527.67
CO01951,730.927.651-71,P029,2024-04-30,3,39.9,2.8,119.7
CO01952,548.182.712-15,P003,2025-05-30,4,24.9,2.7,99.6
CO01953,926.144.847-68,P006,2024-05-12,5,95.88,2.1,479.4
CO01954,405.871.499-63,P002,2025-12-11,5,219.89,1.2,1099.45
CO01955,696.665.251-65,P024,2025-06-29,4,44.91,3.0,179.64
CO01956,424.741.835-72,P003,2025-06-05,2,24.9,2.8,49.8
CO01957,403.332.469-32,P018,2024-10-05,4,175.89,2.6,703.56
CO01958,491.993.139-70,P006,2024-08-11,1,95.88,1.6,95.88
CO01959,674.303.833-93,P029,2025-12-25,5,39.9,2.8,199.5
CO01960,350.643.521-82,P009,2024-10-30,3,87.89,4.4,263.67
CO01961,873.553.727-74,P018,2024-02-16,1,175.89,1.7,175.89
CO01962,337.572.753-42,P008,2024-05-31,3,219.89,1.2,659.67
CO01963,241.254.336-59,P030,2024-02-22,2,65.89,2.1,131.78
CO01964,195.938.869-40,P027,2024-01-02,2,116.91,3.1,233.82
CO01965,730.927.651-71,P021,2024-11-28,5,249.9,4.9,1249.5
CO01966,187.849.597-18,P023,2024-05-16,5,116.91,2.1,584.55
CO01967,724.857.201-36,p029,2024-02-28,5,39.9,2.2,199.5
CO01968,674.303.833-93,P027,2024-10-13,3,116.91,1.9,350.73
CO01969,357.966.152-21,P009,2025-08-20,1,87.89,3.1,87.89
CO01970,840.684.690-70,P024,2024-09-20,4,44.91,4.8,179.64
CO01971,721.921.460-38,P007,2024-10-02,4,59.88,1.9,239.52
CO01972,491.993.139-70,P019,2024-08-25,4,179.91,1.6,719.64
CO01973,548.182.712-15,P012,2024-04-05,2,44.91,4.6,89.82
CO01974,566.429.990-34,P006,2024-06-29,4,95.88,1.7,383.52
CO01975,696.665.251-65,P019,2024-07-03,4,179.91,4.8,719.64
CO01976,517.438.655-69,P001,2024-06-30,3,191.88,1.7,575.64
CO01977,580.590.551-53,P022,2024-05-26,5,89.91,1.8,449.55
CO01978,961.754.619-87,P014,2025-10-22,2,79.9,2.8,159.8
CO01979,894.635.489-67,P004,2024-01-13,5,335.88,1.5,1679.4
CO01980,107.172.824-90,P013,2024-01-14,4,80.91,1.1,323.64
CO01981,167.316.680-50,P005,2024-10-01,2,83.88,4.1,167.76
CO01982,614.973.643-30,P021,2024-01-10,5,249.9,1.1,1249.5
CO01983,840.684.690-70,P018,2024-03-28,3,175.89,4.4,527.67
CO01984,854.440.901-62,P005,2025-03-30,4,83.88,4.0,335.52
CO01985,618.371.235-54,P010,2024-09-06,3,142.89,2.9,428.67
CO01986,981.212.256-90,P018,2024-05-06,3,175.89,3.5,527.67
CO01987,926.144.847-68,P027,2024-10-30,1,116.91,1.4,116.91
CO01988,172.626.343-45,P017,2024-08-17,4,80.91,1.6,323.64
CO01989,949.743.733-56,P008,2024-12-27,4,219.89,2.5,879.56
CO01990,888.698.812-12,P008,2024-04-25,4,219.89,3.7,879.56
CO01991,986.252.557-78,P006,2024-10-15,1,95.88,1.9,95.88
CO01992,386.710.818-45,produto_14,2025-01-04,5,24.9,2.3,124.5
CO01993,187.849.597-18,P029,2024-07-01,1,39.9,3.4,39.9
CO01994,161.269.911-49,P017,2025-11-26,3,80.91,3.4,242.73
CO01995,535.217.657-38,P005,2024-10-20,3,83.88,3.5,251.64
CO01996,950.188.385-67,P029,2025-05-26,1,39.9,2.1,39.9
CO01997,413.779.695-57,P030,2025-12-29,3,65.89,4.2,197.67
CO01998,652.897.643-10,P026,2024-06-01,1,299.88,4.4,299.88
CO01999,709.169.791-40,P011,2025-05-04,2,269.91,2.6,539.82
CO02000,839.996.836-43,P004,2024-10-12,5,335.88,2.7,1679.4
CO02001,709.169.791-40,P003,2024-07-05,3,24.9,5.0,74.7
CO02002,403.332.469-32,P012,2025-05-07,3,44.91,3.0,134.73
CO02003,260.345.277-80,P020,2025-10-31,3,87.89,1.6,263.67
CO02004,552.791.318-75,P013,2025-07-05,4,80.91,3.2,323.64
CO02005,337.572.753-42,P016,2024-08-23,5,38.39,3.1,191.95
CO02006,403.332.469-32,P003,2025-06-23,5,24.9,3.9,124.5
CO02007,114.370.649-25,P025,2024-08-28,2,219.89,3.8,439.78
CO02008,347.837.516-72,P001,2024-01-18,2,191.88,5.0,383.76
CO02009,347.837.516-72,P018,2024-04-22,4,175.89,4.8,703.56
CO02010,710.579.641-42,P030,2024-05-22,3,65,89,2.4,197.67
CO02011,379.546.597-13,P015,2025-07-18,2,39.9,4.3,79.8
CO02012,819.980.564-19,P008,2024-02-27,2,219.89,4.3,439.78
CO02013,322.159.693-79,P004,2024-01-27,,335.88,2.5,671.76
CO02014,535.217.657-38,P012,2025-11-09,1,44.91,3.8,44.91
CO02015,942.753.480-23,P003,2024-06-10,4,24.9,4.3,99.6
CO02016,891.396.181-39,P005,2024-09-07,3,83.88,1.6,251.64
CO02017,652.897.643-10,P001,2025-03-02,5,191.88,4.3,959.4
CO02018,734.183.529-94,P025,2024-05-23,2,219.89,2.9,439.78
CO02019,724.991.491-89,P023,2024-12-11,3,116.91,2.9,350.73
CO02020,881.874.279-70,P026,2024-06-08,1,299.88,2.1,299.88
CO02021,710.579.641-42,P029,2024-06-26,1,39.9,3.4,39.9
CO02022,229.614.704-52,P006,2025-03-09,1,95.88,2.6,95.88
CO02023,933.878.663-14,P018,2025-05-28,3,175.89,4.7,527.67
CO02024,435.316.565-51,P023,2024-06-09,2,116.91,2.7,233.82
CO02025,560.365.869-41,P003,2024-05-08,5,24.9,2.5,124.5
CO02026,385.985.171-45,P013,2025-02-05,5,80.91,1.2,404.55
CO02027,674.109.214-19,P027,2024-03-20,5,116.91,3.4,584.55
CO02028,662.234.394-66,P016,2025-02-18,3,38.39,3.6,115.17
CO02029,856.595.383-85,P006,2025-10-24,1,95.88,4.2,95.88
CO02030,535.217.657-38,P007,2024-03-20,3,59.88,1.4,179.64
CO02031,347.837.516-72,P020,2024-10-15,3,87.89,1.1,263.67
CO02032,618.371.235-54,P018,2025-09-03,,175.89,1.3,175.89
CO02033,674.303.833-93,P025,2024-07-25,3,219.89,1.8,659.67
CO02034,266.479.463-36,P008,2025-08-06,3,219.89,1.3,659.67
CO02035,905.652.997-56,P002,2025-05-10,5,219.89,4.9,1099.45
CO02036,167.316.680-50,P002,2024-11-12,3,219.89,1.4,659.67
CO02037,674.303.833-93,P012,2025-05-27,3,44.91,4.8,134.73
CO02038,466.315.798-41,produto_30,2024-05-12,4,269.91,3.9,1079.64
CO02039,223.353.330-18,P011,2025-05-30,4,269.91,4.6,1079.64
CO02040,107.172.824-90,P017,2025-01-26,2,80.91,1.1,161.82
CO02041,621.822.379-63,P019,2024-06-04,1,179.91,2.2,179.91
CO02042,292.630.470-89,P003,2024-08-25,1,24.9,4.8,24.9
CO02043,128.218.998-43,P026,2024-06-13,2,299.88,4.1,599.76
CO02044,229.614.704-52,P017,2024-12-15,5,80.91,3.6,404.55
CO02045,750.933.603-21,P026,2025-01-03,2,299.88,2.4,599.76
CO02046,579.805.411-99,P002,2025-09-17,4,219.89,2.0,879.56
CO02047,652.897.643-10,P005,2025-05-24,5,83.88,3.5,419.4
CO02048,223.353.330-18,P026,2024-11-12,1,299.88,1.6,299.88
CO02049,381.108.679-97,P028,2025-04-10,1,35.91,3.0,35.91
CO02050,765.170.899-93,P006,2024-10-13,3,95.88,1.6,287.64
CO02051,114.370.649-25,P012,2024-07-02,3,44.91,1.4,134.73
CO02052,218.891.513-75,P009,2025-03-28,4,87.89,4.9,351.56
CO02053,322.159.693-79,P004,2025-01-07,5,335.88,3.0,1679.4
CO02054,888.698.812-12,P013,2025-11-27,4,80.91,4.4,323.64
CO02055,985.510.160-31,P015,2025-10-01,3,39.9,3.0,119.7
CO02056,765.170.899-93,P012,2025-06-02,1,44.91,3.7,44.91
CO02057,786.207.978-30,P009,2025-10-21,1,87.89,3.5,87.89
CO02058,981.212.256-90,P024,2025-07-28,2,44.91,3.8,89.82
CO02059,674.303.833-93,P005,2024-06-11,1,83.88,2.2,83.88
CO02060,944.593.925-47,P013,2025-04-18,1,80.91,1.9,80.91
CO02061,830.419.508-95,P012,2025-07-01,4,44.91,2.9,179.64
CO02062,662.234.394-66,P004,2024-04-20,1,335.88,1.7,335.88
CO02063,941.166.510-72,P025,2024-12-02,4,219.89,1.8,879.56
CO02064,887.756.448-24,P011,2025-05-12,3,269.91,5.0,809.73
CO02065,385.985.171-45,P023,2025-04-10,4,116.91,1.5,467.64
CO02066,646.846.350-30,P018,2024-05-29,2,175.89,4.8,351.78
CO02067,385.985.171-45,P011,2025-09-07,5,269.91,1.1,1349.55
CO02068,856.595.383-85,P002,2025-04-29,3,219.89,4.2,659.67
CO02069,385.985.171-45,P002,2025-12-01,2,219.89,4.5,439.78
CO02070,535.217.657-38,P009,2024-03-26,3,87,89,3.5,263.67
CO02071,614.973.643-30,P003,2024-11-01,3,24.9,2.6,74.7
CO02072,786.207.978-30,P028,2025-11-16,4,35.91,3.1,143.64
CO02073,868.981.888-23,P006,2025-03-14,1,95.88,1.4,95.88
CO02074,470.750.948-68,P025,2024-12-23,3,219.89,1.7,659.67
CO02075,819.980.564-19,P016,2024-06-13,4,38.39,3.1,153.56
CO02076,548.182.712-15,P012,2024-01-11,5,44.91,2.6,224.55
CO02077,849.234.192-47,P026,2025-11-14,5,299.88,1.8,1499.4
CO02078,942.753.480-23,P020,2024-11-20,2,87.89,2.3,175.78
CO02079,928.990.106-30,P005,2025-05-26,4,83.88,4.7,335.52
CO02080,736.256.344-26,P004,2024-01-04,4,335.88,2.1,1343.52
CO02081,786.207.978-30,P027,2025-10-16,2,116.91,3.5,233.82
CO02082,942.753.480-23,P004,2024-07-11,1,335.88,1.9,335.88
CO02083,819.980.564-19,P023,2025-09-07,5,116.91,4.1,584.55
CO02084,223.838.297-50,P007,2024-07-14,3,59.88,1.8,179.64
CO02085,114.370.649-25,P001,2024-01-17,3,191.88,4.3,575.64
CO02086,185.758.538-27,P029,2024-05-07,3,39.9,3.0,119.7
CO02087,144.425.862-70,P021,2024-12-26,4,249.9,2.7,999.6
CO02088,606.971.432-33,P027,2024-12-09,5,116.91,2.7,584.55
CO02089,789.769.761-22,P030,2025-01-17,2,65.89,2.8,131.78
CO02090,357.966.152-21,P018,2025-03-22,5,175.89,1.7,879.45
CO02091,856.595.383-85,P010,2025-12-19,4,142.89,3.5,571.56
CO02092,107.172.824-90,P003,2024-01-17,1,24.9,1.4,24.9
CO02093,260.345.277-80,P004,2025-09-30,4,335.88,4.0,1343.52
CO02094,490.685.467-83,P004,2024-02-03,4,335.88,3.0,1343.52
CO02095,405.871.499-63,P028,2025-04-10,4,35.91,1.8,143.64
CO02096,721.921.460-38,produto_13,2025-04-25,1,80.91,1.8,80.91
CO02097,355.995.177-66,P012,2025-10-22,4,44.91,2.7,179.64
CO02098,941.166.510-72,P001,2025-06-03,3,191.88,4.1,575.64
CO02099,517.438.655-69,P009,2025-02-28,3,87.89,2.2,263.67
CO02100,411.393.315-65,P001,2024-01-27,4,191.88,1.1,767.52
CO02101,,P026,2025-06-15,3,299.88,4.4,899.64
CO02102,736.256.344-26,P011,2025-03-16,2,269.91,4.8,539.82
CO02103,411.393.315-65,P018,2025-10-21,4,175.89,1.8,703.56
CO02104,580.590.551-53,P027,2025-08-14,1,116.91,4.2,116.91
CO02105,161.269.911-49,P005,2024-06-26,4,83.88,4.9,335.52
CO02106,894.635.489-67,P029,2025-03-23,3,39.9,3.1,119.7
CO02107,619.416.782-62,P004,2025-10-08,2,335.88,3.0,671.76
CO02108,114.370.649-25,P026,2025-10-04,4,299.88,4.4,1199.52
CO02109,868.981.888-23,P027,2024-11-26,5,116.91,1.6,584.55
CO02110,491.993.139-70,P003,2024-01-12,1,24.9,1.1,24.9
CO02111,309.785.833-50,P001,2024-03-21,5,191.88,3.8,959.4
CO02112,872.331.980-96,P013,2024-05-13,1,80.91,4.0,80.91
CO02113,933.878.663-14,P021,2025-10-30,3,249.9,1.7,749.7
CO02114,710.544.453-50,P010,2024-09-08,2,142.89,3.1,285.78
CO02115,223.838.297-50,P025,2024-10-08,3,219.89,3.6,659.67
CO02116,187.849.597-18,P030,2025-10-15,2,65.89,3.5,131.78
CO02117,942.753.480-23,P028,2025-09-02,1,35.91,1.4,35.91
CO02118,355.995.177-66,P004,2024/07/03,2,335.88,2.1,671.76
CO02119,830.419.508-95,P003,2024-07-31,4,24.9,4.4,99.6
CO02120,580.590.551-53,P004,2025-02-27,4,335.88,4.2,1343.52
CO02121,961.754.619-87,P016,2025-03-05,1,38.39,1.8,38.39
CO02122,223.838.297-50,P029,2025-04-06,3,39.9,3.5,119.7
CO02123,618.371.235-54,P006,2024-07-01,3,95.88,1.0,287.64
CO02124,944.593.925-47,P021,2024-04-30,5,249.9,4.4,1249.5
CO02125,470.750.948-68,P012,2025-09-06,4,44.91,5.0,179.64
CO02126,490.685.467-83,P001,2024-09-17,2,191.88,3.1,383.76
CO02127,355.995.177-66,P007,2024-01-24,5,59.88,1.1,299.4
CO02128,332.864.192-65,P017,2025-01-08,2,80.91,1.9,161.82
CO02129,789.769.761-22,P029,2024-05-21,2,39.9,1.1,79.8
CO02130,710.544.453-50,P003,2025-05-08,2,24.9,2.1,49.8
CO02131,854.440.901-62,P003,2025-10-29,3,24.9,3.8,74.7
CO02132,379.546.597-13,P015,2025-02-13,4,39.9,2.7,159.6
CO02133,466.315.798-41,P009,2024-10-14,2,87.89,1.8,175.78
CO02134,580.590.551-53,P004,2025-08-24,5,335.88,4.2,1679.4
CO02135,358.954.183-70,P006,2025-05-14,2,95.88,4.8,191.76
CO02136,579.805.411-99,P029,2024-10-05,4,39.9,2.7,159.6
CO02137,736.256.344-26,P020,2025-03-15,1,87.89,3.4,87.89
CO02138,854.440.901-62,P019,2025-10-09,3,179.91,2.5,539.73
CO02139,887.756.448-24,P015,2025-06-07,2,39.9,4.6,79.8
CO02140,125.147.350-70,P019,2025-10-22,4,179.91,2.2,719.64
CO02141,724.991.491-89,P012,2024-07-03,4,44.91,1.1,179.64
CO02142,885.477.271-87,P014,2024-03-15,2,79.9,2.4,159.8
CO02143,128.218.998-43,P022,2024-11-17,3,89.91,2.5,269.73
CO02144,355.995.177-66,P001,2024-12-02,3,191.88,3.8,575.64
CO02145,385.985.171-45,P015,2024-08-26,5,39.9,4.2,199.5
CO02146,,P003,2024-08-05,4,24.9,2.1,99.6
CO02147,350.643.521-82,P007,2025-09-14,1,59.88,3.2,59.88
CO02148,652.897.643-10,P019,2025-03-21,4,179.91,3.7,719.64
CO02149,736.256.344-26,P027,2024-02-20,3,116.91,1.8,350.73
CO02150,566.429.990-34,P016,2025/03/07,1,38.39,,38.39
CO02151,296.294.649-67,P004,2024-11-30,4,335.88,1.7,1343.52
CO02152,403.332.469-32,P008,2024-01-19,5,219.89,1.1,1099.45
CO02153,114.370.649-25,P001,2025-02-16,4,191.88,2.1,767.52
CO02154,646.846.350-30,P029,2024-02-10,5,39.9,4.7,199.5
CO02155,170.618.763-53,P021,2024-04-07,1,249.9,1.3,249.9
CO02156,805.708.581-47,P024,2024-12-20,3,44.91,2.1,134.73
CO02157,930.676.411-20,P003,2025-05-20,5,24.9,4.1,124.5
CO02158,246.371.242-41,P013,2025-04-10,3,80.91,3.8,242.73
CO02159,566.429.990-34,P028,2025-09-24,1,35.91,4.4,35.91
CO02160,172.626.343-45,P001,2024-01-11,2,191.88,1.2,383.76
CO02161,322.159.693-79,P004,2025-03-22,3,335.88,4.4,1007.64
CO02162,690.294.360-15,P006,2025-01-12,1,95.88,1.8,95.88
CO02163,793.659.261-19,P001,2024-02-14,1,191.88,2.0,191.88
CO02164,199.774.541-55,P002,2024-12-03,3,219.89,1.3,659.67
CO02165,856.595.383-85,P009,2025-08-20,2,87.89,4.7,175.78
CO02166,218.891.513-75,P004,2024-05-31,2,335.88,2.3,671.76
CO02167,724.326.763-18,P029,2025-11-15,4,39.9,3.5,159.6
CO02168,355.995.177-66,p017,2025-05-04,5,80.91,2.0,404.55
CO02169,986.252.557-78,P009,2025-05-09,3,87.89,4.1,263.67
CO02170,690.294.360-15,P003,2025-12-29,3,24.9,4.1,74.7
CO02171,187.849.597-18,P012,2024-09-05,5,44.91,4.3,224.55
CO02172,491.993.139-70,P023,2025-05-21,1,116.91,1.3,116.91
CO02173,710.579.641-42,P007,2025-04-24,1,59.88,3.7,59.88
CO02174,403.332.469-32,P007,2024-08-01,4,59.88,1.4,239.52
CO02175,724.991.491-89,P017,2024-11-15,3,80.91,4.0,242.73
CO02176,933.878.663-14,P021,2024-04-18,2,249.9,4.4,499.8
CO02177,985.510.160-31,P008,2025-04-08,3,219.89,2.5,659.67
CO02178,424.741.835-72,P007,2024-10-11,4,59.88,1.8,239.52
CO02179,535.217.657-38,P006,2025-08-14,3,95.88,4.8,287.64
CO02180,172.626.343-45,P005,2024-04-22,4,83.88,4.5,335.52
CO02181,,P001,2024-01-30,4,191.88,1.7,767.52
CO02182,961.216.572-25,P022,2024-09-28,5,89.91,2.8,449.55
CO02183,296.294.649-67,P030,2025-03-17,5,65.89,1.3,329.45
CO02184,385.985.171-45,P005,2025-06-04,4,83.88,3.0,335.52
CO02185,915.679.901-15,P002,2024-04-10,4,219.89,2.1,879.56
CO02186,246.371.242-41,P021,2025-03-08,4,249.9,3.9,999.6
CO02187,466.315.798-41,P010,2025-08-31,2,142.89,2.6,285.78
CO02188,381.550.179-46,P017,2025-03-19,,80.91,3.0,404.55
CO02189,840.684.690-70,P022,2024-04-23,1,89.91,3.6,89.91
CO02190,710.544.453-50,P004,2025-08-12,1,335.88,4.6,335.88
CO02191,873.553.727-74,P008,2024-10-09,1,219.89,3.1,219.89
CO02192,690.294.360-15,P029,2025-02-18,5,39.9,3.8,199.5
CO02193,580.590.551-53,P013,2025-12-09,1,80.91,1.9,80.91
CO02194,873.553.727-74,P016,2024-07-27,2,38.39,1.7,76.78
CO02195,,P021,2024-10-21,3,249.9,3.8,749.7
CO02196,125.859.381-41,P004,2025-12-18,2,335.88,3.0,671.76
CO02197,621.822.379-63,P024,2025-12-05,3,44.91,4.4,134.73
CO02198,411.393.315-65,P006,2024-06-19,3,95.88,3.7,287.64
CO02199,674.109.214-19,P011,2024-01-14,4,269.91,1.6,1079.64
CO02200,961.216.572-25,P014,2024-09-27,3,79.9,1.1,239.7
CO02201,652.897.643-10,P006,2025-04-30,1,95.88,3.4,95.88
CO02202,724.326.763-18,P001,2025-04-28,4,191.88,4.5,767.52
CO02203,199.774.541-55,P002,2024-10-24,1,219.89,3.3,219.89
CO02204,472.541.171-95,P017,2024-05-30,5,80.91,1.7,404.55
CO02205,223.353.330-18,P004,2024-12-09,3,335.88,4.2,1007.64
CO02206,786.207.978-30,P016,2024-09-20,3,38.39,5.0,115.17
CO02207,448.906.619-44,p009,2024-12-27,3,87.89,2.8,263.67
CO02208,185.758.538-27,P023,2025-11-10,3,116.91,4.6,350.73
CO02209,492.295.713-75,P004,2025-10-17,3,335.88,3.7,1007.64
CO02210,926.144.847-68,P005,2025-11-06,4,83.88,4.4,335.52
CO02211,614.973.643-30,P012,2025-08-14,4,44.91,1.1,179.64
CO02212,579.805.411-99,P012,2024-07-17,2,44.91,4.0,89.82
CO02213,223.838.297-50,P021,2025-10-03,1,249.9,4.9,249.9
CO02214,490.685.467-83,P029,2025-06-23,4,39.9,4.9,159.6
CO02215,378.388.719-36,P009,2025-02-04,3,87.89,4.6,263.67
CO02216,805.708.581-47,P009,2025-08-16,3,87.89,1.8,263.67
CO02217,129.147.432-17,P023,2024-05-05,3,116.91,4.3,350.73
CO02218,579.805.411-99,P026,2024-12-21,4,299.88,3.3,1199.52
CO02219,888.698.812-12,P004,2025-12-02,1,335.88,3.0,335.88
CO02220,709.169.791-40,P015,2024-10-23,2,39.9,3.1,79.8
CO02221,743.199.742-92,P022,2024-10-22,2,89,91,2.2,179.82
CO02222,887.756.448-24,P026,2024-02-11,3,299.88,1.1,899.64
CO02223,128.218.998-43,P010,2025-05-15,5,142.89,1.5,714.45
CO02224,435.316.565-51,P001,2024-01-01,4,191.88,2.4,767.52
CO02225,246.371.242-41,P009,2024/10/17,2,87.89,2.4,175.78
CO02226,229.614.704-52,P022,2024-03-29,5,89.91,1.6,449.55
CO02227,560.365.869-41,P005,2024-03-23,2,83.88,2.7,167.76
CO02228,405.871.499-63,P008,2024-12-29,1,219.89,2.9,219.89
CO02229,195.938.869-40,produto_19,2024-04-10,4,299.88,2.7,1199.52
CO02230,868.981.888-23,P030,2024-06-26,3,65.89,3.4,197.67
CO02231,905.652.997-56,P014,2024-05-22,3,79.9,4.2,239.7
CO02232,854.440.901-62,P009,2024-07-23,2,87.89,2.7,175.78
CO02233,185.758.538-27,P010,2025-10-05,1,142.89,2.2,142.89
CO02234,292.630.470-89,P018,2025-03-23,2,175.89,2.5,351.78
CO02235,223.353.330-18,P005,2024-11-16,5,83.88,2.8,419.4
CO02236,229.614.704-52,P030,2025-03-13,3,65.89,2.9,197.67
CO02237,662.234.394-66,P014,2025-07-26,4,79.9,2.8,319.6
CO02238,949.743.733-56,P025,2024-05-23,4,219.89,1.4,879.56
CO02239,185.758.538-27,P026,2025-01-17,2,299.88,3.3,599.76
CO02240,195.871.969-40,P020,2024-10-27,5,87.89,4.6,439.45
CO02241,697.508.470-38,P025,2025-11-17,4,219.89,1.5,879.56
