ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
C00198,532.871.012-69,P014,2025-10-13,1,129.9,5.0,129.9
C00973,513.052.312-10,P1112,2025-07-26,1,143.78,3.0,143.78
C01026,616.556.503-43,P0318,2025-05-18,2,53.39,4.7,106.78
C00956,397.561.547-80,P0864,2026-03-02,2,388.61,4.6,777.22
C01844,696.801.867-50,P1337,2025-06-13,2,188.88,3.3,377.76
C00844,621.182.339-81,P0197,2026-02-22,1,315.11,4.7,315.11
C01947,087.601.467-88,P1416,2025-07-11,1,276.85,3.5,276.85
C00134,960.013.389-14,P004,2025-05-28,2,169.9,3.6,339.8
C01468,403.910.651-22,P0369,2025-06-03,1,348.36,5.0,348.36
C01186,700.518.449-15,P0611,2026-07-02,3,390.48,4.1,1171.44
C00482,960.013.389-14,P009,2025-01-18,3,119.9,3.8,359.7
C00456,489.325.288-70,P004,2025-07-31,1,169.9,5.0,169.9
C01440,455.877.169-02,P1722,2026-08-03,1,202.28,3.9,202.28
C01276,343.626.204-86,P0882,2025-08-09,3,89.1,4.6,267.3
C01223,682.509.522-60,P1524,2026-02-04,3,183.82,3.6,551.46
C00102,104.332.181-00,P014,2025-08-04,3,129.9,4.6,389.7
C01196,546.835.652-00,P0878,2026-05-16,2,126.33,5.0,252.66
C01963,982.474.140-23,P1539,2026-03-13,2,106.21,3.4,212.42
C00035,960.013.389-14,P002,2025-11-21,1,79.9,4.2,79.9
C00939,069.409.600-82,P0885,2026-04-19,4,217.97,4.9,871.88
C00989,701.436.349-25,P0188,2026-08-08,4,289.3,4.0,1157.2
C01794,350.313.650-99,P0581,2025-03-31,1,102.31,5.0,102.31
C00566,299.737.631-90,P1800,2025-08-17,2,302.24,4.5,604.48
C00952,019.179.202-02,P0664,2025-06-20,2,161.91,3.3,323.82
C01435,159.996.504-61,P1063,2025-10-08,1,354.9,3.2,354.9
C00121,238.849.696-92,P003,2025-06-04,1,149.9,4.2,149.9
C01603,673.162.526-42,P1478,2026-02-21,1,397.65,4.2,397.65
C01645,805.891.135-69,P1271,2026-06-11,1,299.27,4.2,299.27
C01440,455.877.169-02,P1722,2026-08-03,1,202.28,3.9,202.28
C01297,217.223.320-00,P0708,2026-01-16,4,123.42,4.2,493.68
C01496,447.163.928-56,P1971,2026-04-30,1,162.81,4.9,162.81
C01564,906.375.791-35,P0536,2026-06-22,2,195.15,4.6,390.3
C01807,073.651.189-03,P0748,2026-08-12,3,151.65,5.0,454.95
C00857,415.667.652-85,P0453,2025-10-10,5,152.65,3.6,763.25
C00913,016.451.046-05,P0320,2025-02-24,2,114.97,5.0,229.94
C01276,343.626.204-86,P0882,2025-08-09,3,89.1,4.6,267.3
C00387,269.166.978-57,P010,2025-06-07,3,99.9,4.1,299.7
C01713,610.277.697-64,P0417,2026-05-11,3,195.4,5.0,586.2
C01542,872.333.510-66,P1762,2025-07-05,1,362.16,5.0,362.16
C01263,465.495.005-24,P1460,2025-04-16,1,144.56,4.6,144.56
C00604,014.294.019-40,P1851,2025-11-14,1,313.26,4.8,313.26
C00696,786.814.473-43,P1888,2025-04-29,2,184.55,4.4,369.1
C00870,594.082.154-51,P0180,2026-01-01,1,302.1,3.7,302.1
C01326,724.619.196-82,P0892,2026-04-07,1,318.34,3.8,318.34
C01557,471.960.940-69,P1337,2025-07-03,3,188.88,3.3,566.64
C01344,435.811.288-96,P0605,2025-09-21,2,354.74,4.3,709.48
C01860,082.400.842-14,P0306,2025-07-29,1,72.43,4.4,72.43
C01922,074.821.759-20,P0855,2025-03-20,3,151.35,5.0,454.05
C01410,337.312.552-94,P1539,2026-01-10,4,106.21,4.6,424.84
C00742,567.983.631-99,P1733,2025-06-07,1,333.2,4.6,333.2
C01199,888.992.107-21,P0843,2026-06-16,1,388.8,4.1,388.8
C00851,335.290.422-77,P1516,2025-11-10,4,118.32,3.9,473.28
C01259,311.587.605-07,P1773,2025-02-08,1,206.61,3.6,206.61
C01625,129.087.814-50,P1209,2025-01-24,3,270.86,5.0,812.58
C00739,174.101.194-97,P1780,2025-06-08,2,202.32,4.8,404.64
C01012,402.681.177-80,P1056,2026-02-15,1,79.52,4.1,79.52
C00092,238.849.696-92,P004,2025-11-29,1,169.9,4.0,169.9
C01474,816.649.690-98,P014,2025-10-05,1,129.9,4.9,129.9
C00980,306.178.932-41,P0174,2025-09-25,2,160.94,5.0,321.88
C00920,680.648.606-10,P1920,2026-02-06,3,44.01,4.0,132.03
C01065,215.632.135-32,P0164,2025-06-19,4,62.36,4.4,249.44
C00431,095.701.543-73,P015,2025-08-30,3,89.9,4.4,269.7
C01196,546.835.652-00,P0878,2026-05-16,2,126.33,5.0,252.66
C01491,956.544.209-92,P0637,2025-05-12,2,262.81,4.4,525.62
C00700,844.198.665-78,P0929,2025-08-06,1,348.17,4.1,348.17
C00263,026.542.351-14,P009,2025-09-19,1,119.9,4.1,119.9
C00774,219.626.335-43,P0437,2025-10-22,1,301.05,3.3,301.05
C00398,310.341.316-56,P004,2025-05-23,2,169.9,3.5,339.8
C00748,301.657.120-07,P1313,2025-05-09,1,185.87,4.3,185.87
C01254,734.206.969-81,P1461,2026-07-23,3,148.18,4.6,444.54
C00227,395.376.724-09,P007,2025-11-02,2,139.9,3.8,279.8
C01495,111.457.683-26,P1135,2026-06-08,2,79.1,5.0,158.2
C00450,026.542.351-14,P001,2025-12-05,1,59.9,5.0,59.9
C01790,434.369.709-64,P1220,2026-02-16,1,159.26,4.1,159.26
C01465,435.864.496-15,P1696,2025-02-04,1,48.91,4.2,48.91
C00546,593.195.256-09,P1491,2026-04-18,1,132.61,5.0,132.61
C01127,174.357.483-58,P1657,2026-04-10,1,344.56,3.4,344.56
C00222,278.248.963-15,P001,2025-12-04,2,59.9,4.8,119.8
C00200,928.327.648-51,P010,2025-07-15,3,99.9,4.4,299.7
C01913,184.723.046-63,P0788,2025-12-09,1,205.36,3.6,205.36
C01605,638.409.112-73,P1662,2025-08-15,1,178.27,4.0,178.27
C00309,026.542.351-14,P013,2025-05-28,1,49.9,4.1,49.9
C00566,299.737.631-90,P1800,2025-08-17,2,302.24,4.5,604.48
C00396,480.184.514-27,P015,2025-09-30,1,89.9,4.9,89.9
C00791,249.839.225-47,P0050,2025-01-26,2,129.18,5.0,258.36
C00583,947.284.639-40,P1958,2026-02-14,2,120.7,3.4,241.4
C00657,296.386.396-95,P1066,2025-11-14,1,372.95,4.1,372.95
C01059,724.500.000-03,P1638,2025-03-20,1,187.54,4.0,187.54
C00379,026.542.351-14,P003,2025-02-19,1,149.9,4.7,149.9
C01766,989.413.435-18,P0957,2025-12-30,1,250.31,5.0,250.31
C01456,740.148.902-36,P0174,2026-07-08,2,160.94,4.1,321.88
C01522,072.587.339-65,P0470,2026-03-26,2,76.07,4.1,152.14
C00339,627.048.281-05,P009,2025-07-18,4,119.9,4.6,479.6
C01417,296.711.148-14,P1070,2025-06-08,1,62.77,4.1,62.77
C01673,374.549.904-28,P1700,2025-03-28,1,271.51,4.7,271.51
C00351,489.325.288-70,P006,2025-03-07,3,189.9,4.9,569.7
C01503,800.025.787-43,P0263,2025-02-05,2,145.21,3.1,290.42
C00716,127.238.046-74,P0340,2025-01-22,1,259.94,5.0,259.94
C01576,885.652.715-44,P0213,2026-03-31,3,339.93,3.5,1019.79
C00957,337.389.877-38,P1442,2026-08-17,1,398.27,4.8,398.27
C01605,638.409.112-73,P1662,2025-08-15,1,178.27,4.0,178.27
C00295,475.255.341-44,P005,2025-08-29,4,229.9,4.9,919.6
C00779,767.199.038-88,P0890,2025-09-07,1,238.3,4.0,238.3
C00547,217.223.320-00,P0984,2025-09-22,3,191.36,3.9,574.08
C00497,475.255.341-44,P004,2025-12-21,3,169.9,4.0,509.7
C00617,385.179.937-21,P0050,2025-02-13,4,129.18,5.0,516.72
C00765,981.987.809-80,P1088,2026-01-20,1,67.04,3.9,67.04
C00255,095.701.543-73,P014,2025-12-09,3,129.9,5.0,389.7
C01415,634.755.752-56,P0085,2025-08-07,1,333.32,3.7,333.32
C01101,805.721.514-38,P1529,2025-08-22,1,102.01,4.3,102.01
C01659,204.653.755-61,P0502,2026-08-31,1,315.96,4.4,315.96
C01411,333.021.260-85,P0036,2025-04-14,3,150.12,2.6,450.36
C00299,627.048.281-05,P014,2025-07-10,2,129.9,5.0,259.8
C00140,532.871.012-69,P005,2025-09-14,2,229.9,4.8,459.8
C00846,997.990.707-08,P0203,2025-06-16,2,330.93,4.2,661.86
C00963,759.025.176-30,P1014,2025-09-25,3,111.34,3.6,334.02
C00481,095.701.543-73,P008,2025-04-05,4,219.9,3.7,879.6
C01565,824.224.124-40,P1948,2026-01-29,1,127.94,5.0,127.94
C01164,290.018.513-04,P1867,2026-07-16,1,116.94,4.7,116.94
C01496,447.163.928-56,P1971,2026-04-30,1,162.81,4.9,162.81
C00219,475.255.341-44,P010,2025-06-15,1,99.9,4.2,99.9
C01631,165.585.239-65,P1890,2026-08-07,3,253.86,4.7,761.58
C00413,960.013.389-14,P015,2025-03-31,1,89.9,4.6,89.9
C00897,310.438.419-38,P0675,2026-08-05,2,245.55,4.3,491.1
C00879,817.852.282-93,P1238,2026-08-15,2,47.19,3.7,94.38
C01642,150.983.930-51,P1650,2026-04-19,1,185.65,3.8,185.65
C00554,895.400.178-58,P0554,2025-10-28,2,378.3,5.0,756.6
C00482,960.013.389-14,P009,2025-01-18,3,119.9,3.8,359.7
C00680,114.983.074-34,P0328,2026-07-04,4,344.41,4.4,1377.64
C00722,565.179.624-09,P1887,2026-04-01,1,331.65,3.9,331.65
C00364,310.341.316-56,P006,2025-11-07,1,189.9,5.0,189.9
C00353,960.013.389-14,P014,2025-03-05,2,129.9,4.2,259.8
C00463,269.166.978-57,P009,2025-09-29,1,119.9,4.0,119.9
C00935,959.724.665-11,P1159,2025-05-26,2,324.56,3.5,649.12
C00687,555.438.404-89,P0051,2025-04-05,1,295.15,4.1,295.15
C00785,097.461.917-56,P0658,2025-07-10,3,100.46,4.3,301.38
C01439,802.620.672-00,P1858,2026-07-20,1,185.67,3.9,185.67
C00482,960.013.389-14,P009,2025-01-18,3,119.9,3.8,359.7
C01820,776.657.546-94,P0460,2026-01-13,1,92.73,4.3,92.73
C01504,068.212.235-13,P0985,2025-09-27,1,234.58,4.7,234.58
C00350,395.376.724-09,P011,2025-02-07,1,249.9,4.4,249.9
C00628,881.056.974-16,P1554,2026-06-21,2,118.17,4.1,236.34
C00368,532.871.012-69,P014,2025-11-12,1,129.9,4.5,129.9
C00546,593.195.256-09,P1491,2026-04-18,1,132.61,5.0,132.61
C00731,920.514.607-28,P0621,2026-02-21,2,88.49,4.2,176.98
C00262,475.255.341-44,P006,2025-03-28,1,189.9,4.3,189.9
C00029,238.849.696-92,P005,2025-03-22,1,229.9,4.3,229.9
C00878,497.567.922-13,P0576,2026-08-09,3,190.63,3.8,571.89
C01402,895.326.389-11,P0789,2026-08-05,3,344.69,5.0,1034.07
C00606,682.975.147-06,P1263,2025-11-18,3,63.98,5.0,191.94
C01721,835.523.124-47,P1783,2026-03-07,2,386.56,3.7,773.12
C00739,174.101.194-97,P1780,2025-06-08,2,202.32,4.8,404.64
C01802,067.571.236-06,P0016,2026-03-24,4,158.68,5.0,634.72
C00472,238.849.696-92,P005,2025-05-14,1,229.9,5.0,229.9
C01079,580.305.690-17,P0382,2026-04-19,1,303.6,4.3,303.6
C01527,706.056.641-45,P0453,2025-12-28,1,152.65,3.7,152.65
C00119,928.327.648-51,P012,2025-10-29,5,299.9,4.1,1499.5
C01861,793.036.149-76,P0755,2026-08-06,1,155.32,2.7,155.32
C00730,912.896.599-07,P1740,2026-06-16,1,233.59,4.3,233.59
C00996,761.648.198-14,P1853,2025-12-08,3,363.14,3.7,1089.42
C01257,234.266.980-13,P0197,2026-06-15,1,315.11,5.0,315.11
C01286,777.809.733-87,P0481,2026-03-22,2,384.85,3.7,769.7
C00048,475.255.341-44,P001,2025-12-04,1,59.9,3.7,59.9
C01735,942.843.479-50,P1114,2025-04-05,1,114.92,3.4,114.92
C01248,065.379.473-83,P1950,2026-08-03,2,161.89,4.4,323.78
C01998,529.113.717-71,P1763,2025-01-11,4,97.51,3.8,390.04
C00944,228.225.120-27,P1129,2025-08-25,1,385.11,3.3,385.11
C01228,754.661.766-99,P0068,2025-09-23,1,348.95,4.9,348.95
C00883,348.389.359-86,P1808,2026-01-10,1,366.29,2.9,366.29
C01780,457.353.236-60,P1261,2026-01-08,1,281.13,4.9,281.13
C01665,213.125.129-70,P0287,2026-01-29,1,380.19,4.1,380.19
C01818,012.424.462-90,P0068,2025-10-19,1,348.95,4.9,348.95
C01009,020.586.950-54,P1656,2025-02-17,1,292.0,4.2,292.0
C01583,813.190.924-70,P0861,2026-06-21,1,198.31,3.0,198.31
C00718,672.757.844-32,P0820,2026-08-21,2,56.84,4.8,113.68
C00922,620.959.351-87,P1155,2025-06-01,4,239.17,2.9,956.68
C01521,801.006.231-66,P0440,2025-07-10,1,71.62,5.0,71.62
C00163,039.117.182-84,P011,2025-09-08,3,249.9,4.1,749.7
C01421,076.617.711-44,P1878,2026-08-30,5,390.61,3.7,1953.05
C00032,026.542.351-14,P012,2025-10-11,1,299.9,4.3,299.9
C01162,155.206.506-59,P1558,2025-11-04,3,102.58,3.6,307.74
C00955,324.609.539-68,P1967,2025-06-21,5,320.5,3.4,1602.5
C00938,495.528.938-01,P1944,2025-02-08,2,186.87,3.0,373.74
C00989,701.436.349-25,P0188,2026-08-08,4,289.3,4.0,1157.2
C00984,341.232.812-06,P0350,2025-02-26,1,343.01,3.8,343.01
C00815,311.907.903-00,P1638,2026-04-29,1,187.54,4.2,187.54
C00903,817.932.302-18,P0117,2025-04-11,2,76.63,3.5,153.26
C01137,424.932.149-51,P1512,2025-10-20,3,116.81,4.2,350.43
C01527,706.056.641-45,P0453,2025-12-28,1,152.65,3.7,152.65
C01105,992.937.842-11,P1826,2025-09-26,1,177.27,3.7,177.27
C01286,777.809.733-87,P0481,2026-03-22,2,384.85,3.7,769.7
C01674,317.121.003-78,P1098,2026-06-12,2,160.69,4.9,321.38
C01980,045.792.714-32,P1851,2026-01-12,1,313.26,4.7,313.26
C00218,104.332.181-00,P003,2025-01-08,1,149.9,5.0,149.9
C01426,715.879.647-75,P1792,2025-03-02,2,311.22,3.7,622.44
C00451,104.332.181-00,P004,2025-04-16,1,169.9,3.7,169.9
C00394,960.013.389-14,P012,2025-03-12,2,299.9,4.1,599.8
C01587,751.868.926-02,P0561,2025-02-22,3,378.79,4.7,1136.37
C00138,960.013.389-14,P003,2025-06-07,2,149.9,4.8,299.8
C01696,131.869.993-24,P1261,2025-12-05,1,281.13,5.0,281.13
C01542,872.333.510-66,P1762,2025-07-05,1,362.16,5.0,362.16
C01990,299.737.631-90,P1914,2025-09-21,3,288.31,4.8,864.93
C01336,564.915.795-22,P0890,2025-02-07,3,238.3,4.0,714.9
C01746,515.093.983-84,P1660,2025-05-28,1,190.68,3.8,190.68
C00238,026.542.351-14,P006,2025-10-12,1,189.9,4.5,189.9
C01780,457.353.236-60,P1261,2026-01-08,1,281.13,4.9,281.13
C00321,083.863.794-99,P012,2025-08-23,1,299.9,4.7,299.9
C00629,566.701.065-80,P0071,2025-06-09,1,133.89,5.0,133.89
C00257,083.863.794-99,P014,2025-06-10,2,129.9,3.7,259.8
C00804,156.277.963-08,P1747,2025-05-30,1,62.69,3.1,62.69
C01498,661.797.968-07,P1091,2026-05-28,2,53.35,4.4,106.7
C00537,982.474.140-23,P0704,2026-01-16,4,80.56,3.9,322.24
C01645,805.891.135-69,P1271,2026-06-11,1,299.27,4.2,299.27
C01213,954.787.698-86,P0360,2025-09-10,1,159.97,5.0,159.97
C01258,889.937.567-40,P1148,2026-06-22,3,66.51,4.2,199.53
C01878,660.937.966-12,P1087,2026-01-18,2,187.09,3.9,374.18
C00864,997.990.707-08,P1354,2025-12-28,1,372.49,4.9,372.49
C00690,921.581.897-97,P1735,2025-11-08,1,238.04,3.4,238.04
C01990,299.737.631-90,P1914,2025-09-21,3,288.31,4.8,864.93
C01115,292.087.510-82,P0424,2025-07-22,1,152.07,4.4,152.07
C01230,998.279.501-50,P0493,2025-07-13,3,116.68,4.2,350.04
C00593,120.047.113-02,P0323,2025-12-22,1,188.13,5.0,188.13
C00431,095.701.543-73,P015,2025-08-30,3,89.9,4.4,269.7
C00340,480.184.514-27,P004,2025-11-10,1,169.9,4.6,169.9
C00448,095.701.543-73,P007,2025-09-30,1,139.9,4.3,139.9
C00391,475.255.341-44,P001,2025-10-21,4,59.9,4.6,239.6
C01494,471.959.796-36,P0052,2025-08-24,1,83.57,3.7,83.57
C00116,480.184.514-27,P005,2025-06-06,1,229.9,4.3,229.9
C01259,311.587.605-07,P1773,2025-02-08,1,206.61,3.6,206.61
C01899,350.305.641-60,P2000,2026-07-04,3,284.24,4.7,852.72
C01532,491.165.020-60,P1759,2026-05-08,2,59.73,4.0,119.46
C00806,525.459.910-31,P0151,2026-04-12,1,212.86,5.0,212.86
C00119,928.327.648-51,P012,2025-10-29,5,299.9,4.1,1499.5
C01669,287.153.991-09,P1452,2026-06-13,1,272.44,4.1,272.44
C00007,095.701.543-73,P003,2025-10-20,2,149.9,4.6,299.8
C01363,699.586.693-23,P1228,2026-03-01,2,307.72,3.7,615.44
C01342,245.393.132-66,P0301,2025-12-27,1,114.27,5.0,114.27
C00384,278.248.963-15,P012,2025-06-03,2,299.9,4.9,599.8
C01480,508.917.768-69,P1212,2025-06-02,2,74.94,4.3,149.88
C00351,489.325.288-70,P006,2025-03-07,3,189.9,4.9,569.7
C00452,960.013.389-14,P004,2025-01-23,1,169.9,3.8,169.9
C01624,717.217.337-60,P0916,2026-06-25,2,130.43,4.3,260.86
C01959,132.719.500-32,P0642,2025-09-17,4,339.04,5.0,1356.16
C00530,800.025.787-43,P015,2026-05-24,1,89.9,4.0,89.9
C01843,502.329.028-01,P1804,2025-05-31,1,278.78,4.5,278.78
C01827,525.777.547-60,P1767,2026-08-02,4,50.87,3.0,203.48
C01539,811.386.338-95,P0415,2025-09-28,2,50.69,5.0,101.38
C00281,350.305.641-60,P005,2025-12-03,4,229.9,4.5,919.6
C00599,396.136.749-34,P1939,2025-03-14,1,184.45,4.8,184.45
C01356,047.541.212-52,P1189,2026-03-18,1,234.84,4.0,234.84
C01999,942.141.052-14,P1931,2025-02-01,1,285.32,4.8,285.32
C01629,842.694.500-70,P0124,2026-07-09,1,220.69,3.6,220.69
C00841,587.603.669-23,P1132,2025-04-08,1,253.08,4.9,253.08
C00471,475.255.341-44,P009,2025-06-14,3,119.9,3.6,359.7
C01921,695.727.908-11,P0968,2025-02-21,1,290.58,4.0,290.58
C00553,121.870.629-53,P1257,2025-08-20,2,369.68,4.4,739.36
C00685,856.218.501-90,P1664,2025-05-05,4,259.75,4.5,1039.0
C01930,181.398.909-52,P0891,2025-12-15,1,394.39,4.5,394.39
C01124,665.722.402-82,P0616,2025-03-18,1,111.28,5.0,111.28
C00530,800.025.787-43,P015,2026-05-24,1,89.9,4.0,89.9
C00011,026.542.351-14,P004,2025-04-09,1,169.9,3.7,169.9
C00860,307.624.843-06,P015,2026-03-19,2,89.9,3.2,179.8
C01973,166.007.676-50,P1542,2025-08-28,4,241.73,5.0,966.92
C00866,971.112.125-50,P1016,2025-07-12,2,269.89,4.7,539.78
C01400,009.751.971-50,P1753,2026-07-09,3,399.83,4.2,1199.49
C00507,546.212.760-00,P0516,2025-11-14,1,330.48,5.0,330.48
C01552,681.820.967-07,P1181,2026-05-20,1,170.96,4.4,170.96
C01552,681.820.967-07,P1181,2026-05-20,1,170.96,4.4,170.96
C01217,387.592.712-56,P0576,2025-12-29,3,190.63,3.3,571.89
C01544,283.483.152-17,P0958,2025-11-11,2,90.43,3.5,180.86
C01158,808.735.437-00,P0240,2025-02-06,2,217.98,3.4,435.96
C00757,127.238.046-74,P0742,2025-02-26,1,342.44,5.0,342.44
C01476,661.825.128-14,P1486,2025-03-18,3,291.37,4.6,874.11
C01671,822.104.016-90,P1202,2025-06-03,2,270.14,4.6,540.28
C01683,195.535.603-34,P1050,2025-04-28,1,239.24,4.6,239.24
C00427,816.184.959-50,P007,2025-12-18,2,139.9,5.0,279.8
C01354,751.648.072-03,P1881,2025-03-08,1,258.95,3.5,258.95
C00009,269.166.978-57,P006,2025-08-05,1,189.9,4.9,189.9
C01144,190.340.438-00,P0182,2025-11-29,3,74.09,4.4,222.27
C01143,211.882.419-07,P0579,2025-09-16,3,365.38,3.6,1096.14
C00727,395.339.421-50,P1705,2025-10-12,5,133.58,4.7,667.9
C01989,200.720.245-00,P0257,2026-07-14,1,212.67,5.0,212.67
C01766,989.413.435-18,P0957,2025-12-30,1,250.31,5.0,250.31
C00078,395.376.724-09,P015,2025-10-04,1,89.9,4.4,89.9
C00418,928.327.648-51,P004,2025-02-27,1,169.9,4.5,169.9
C00416,026.542.351-14,P015,2025-06-21,1,89.9,4.1,89.9
C01796,859.655.942-67,P0816,2026-02-28,1,255.71,3.9,255.71
C01038,095.449.791-07,P0914,2026-06-15,4,76.41,3.8,305.64
C01458,050.922.216-15,P0632,2026-07-16,2,101.19,4.1,202.38
C01620,181.398.909-52,P0236,2026-04-18,1,388.9,3.4,388.9
C01536,697.893.074-11,P1319,2025-02-07,5,174.61,3.4,873.05
C00179,816.184.959-50,P003,2025-03-31,1,149.9,5.0,149.9
C00281,350.305.641-60,P005,2025-12-03,4,229.9,4.5,919.6
C00791,249.839.225-47,P0050,2025-01-26,2,129.18,5.0,258.36
C00677,354.083.866-00,P1638,2025-12-01,1,187.54,4.0,187.54
C01495,111.457.683-26,P1135,2026-06-08,2,79.1,5.0,158.2
C00313,238.849.696-92,P004,2025-10-20,1,169.9,4.0,169.9
C00744,927.742.333-13,P1134,2025-09-05,2,343.18,4.0,686.36
C00474,395.376.724-09,P015,2025-04-15,1,89.9,3.3,89.9
C00378,928.327.648-51,P014,2025-11-16,2,129.9,4.3,259.8
C00346,161.559.407-89,P004,2025-09-10,1,169.9,4.3,169.9
C00391,475.255.341-44,P001,2025-10-21,4,59.9,4.6,239.6
C01129,026.086.982-12,P0808,2025-03-10,1,277.53,3.7,277.53
C00821,403.526.356-73,P0895,2026-05-17,2,184.55,5.0,369.1
C00871,325.122.572-31,P1983,2025-02-09,2,84.25,3.7,168.5
C00959,915.618.298-89,P0854,2025-01-20,2,176.66,4.8,353.32
C01483,082.723.590-90,P0166,2025-01-16,1,155.74,5.0,155.74
C01724,147.379.965-13,P0181,2025-03-22,1,186.08,4.6,186.08
C01053,875.003.691-23,P1983,2025-02-05,1,84.25,3.7,84.25
C01285,261.454.307-10,P1169,2026-06-12,3,399.45,4.2,1198.35
C01478,164.970.169-10,P1897,2025-07-21,2,227.16,3.8,454.32
C01381,651.207.049-64,P1083,2025-07-01,2,58.91,4.5,117.82
C00269,480.184.514-27,P011,2025-06-05,3,249.9,4.2,749.7
C01966,026.086.982-12,P0920,2025-02-23,1,183.07,4.0,183.07
C00330,269.166.978-57,P003,2025-12-20,1,149.9,5.0,149.9
C00824,158.904.290-51,P0724,2026-01-08,1,377.24,4.0,377.24
C01306,854.329.876-86,P1230,2025-08-11,1,79.72,4.5,79.72
C00807,024.286.990-40,P0025,2026-03-12,2,193.39,4.5,386.78
C00487,104.332.181-00,P001,2025-09-30,2,59.9,5.0,119.8
C01847,997.029.271-45,P1763,2025-05-01,1,97.51,4.0,97.51
C00144,960.013.389-14,P013,2025-03-31,2,49.9,3.6,99.8
C00492,475.255.341-44,P012,2025-04-26,1,299.9,4.4,299.9
C01986,235.469.510-18,P1130,2026-08-15,2,362.55,3.9,725.1
C01460,053.161.177-94,P0990,2026-05-25,1,134.79,3.4,134.79
C00174,095.701.543-73,P001,2025-11-13,1,59.9,4.2,59.9
C01510,336.998.795-34,P0199,2025-09-06,1,131.67,4.5,131.67
C01940,537.599.004-02,P1970,2025-07-14,2,150.3,3.4,300.6
C00196,350.305.641-60,P012,2025-06-23,3,299.9,4.0,899.7
C00829,131.869.993-24,P0660,2026-06-26,1,245.2,4.5,245.2
C00937,945.198.327-99,P0307,2026-01-19,2,274.14,4.0,548.28
C00263,026.542.351-14,P009,2025-09-19,1,119.9,4.1,119.9
C00402,532.871.012-69,P014,2025-06-26,4,129.9,4.0,519.6
C00348,083.863.794-99,P002,2025-06-08,1,79.9,4.2,79.9
C00371,350.305.641-60,P008,2025-01-12,1,219.9,3.9,219.9
C00808,353.659.746-70,P0304,2026-03-18,1,184.24,4.8,184.24
C00928,805.721.514-38,P0509,2025-12-15,1,296.55,3.5,296.55
C00476,095.701.543-73,P015,2025-10-27,2,89.9,4.0,179.8
C00579,058.366.834-84,P1464,2025-09-12,1,102.85,4.5,102.85
C00385,489.325.288-70,P014,2025-09-18,2,129.9,4.2,259.8
C01593,155.963.632-78,P0715,2025-09-02,3,59.48,3.3,178.44
C00424,480.184.514-27,P013,2025-05-17,4,49.9,3.9,199.6
C01816,083.136.783-05,P1477,2025-03-08,1,276.36,3.7,276.36
C01078,470.229.604-37,P1117,2025-12-13,1,94.16,4.5,94.16
C01606,100.996.881-58,P0940,2025-12-27,1,133.5,4.4,133.5
C01273,369.552.862-18,P1128,2025-06-19,1,318.91,3.8,318.91
C00533,149.851.724-21,P1738,2025-12-28,1,169.86,3.4,169.86
C01203,481.832.192-33,P0937,2025-06-22,1,227.47,4.7,227.47
C00549,916.503.440-66,P1276,2026-05-23,1,133.38,4.9,133.38
C00238,026.542.351-14,P006,2025-10-12,1,189.9,4.5,189.9
C00510,385.467.854-14,P0616,2026-07-09,1,111.28,4.4,111.28
C00552,906.246.728-83,P0457,2025-06-10,2,389.06,3.9,778.12
C00271,960.013.389-14,P006,2025-05-27,1,189.9,5.0,189.9
C00048,475.255.341-44,P001,2025-12-04,1,59.9,3.7,59.9
C01888,920.613.638-06,P0765,2026-05-09,2,148.09,3.2,296.18
C01027,120.754.527-92,P0018,2025-10-31,3,155.47,3.6,466.41
C00805,339.439.457-07,P0522,2025-03-29,1,53.1,4.9,53.1
C01860,082.400.842-14,P0306,2025-07-29,1,72.43,4.4,72.43
C00450,026.542.351-14,P001,2025-12-05,1,59.9,5.0,59.9
C00806,525.459.910-31,P0151,2026-04-12,1,212.86,5.0,212.86
C01694,318.432.225-40,P0259,2026-08-24,2,105.25,4.4,210.5
C01265,174.101.194-97,P1639,2025-11-06,1,122.73,4.8,122.73
C00799,484.656.482-71,P1485,2025-07-14,1,152.46,3.6,152.46
C00512,254.729.284-00,P0040,2025-11-16,1,51.79,4.5,51.79
C00071,489.325.288-70,P008,2025-01-26,2,219.9,4.5,439.8
C00171,161.559.407-89,P002,2025-08-29,3,79.9,4.1,239.7
C00324,960.013.389-14,P014,2025-12-02,1,129.9,4.0,129.9
C01574,106.273.715-66,P1636,2025-10-01,2,85.55,3.4,171.1
C01279,130.753.841-00,P0274,2025-01-02,1,147.01,4.8,147.01
C00867,686.334.141-71,P1609,2026-07-16,5,213.94,3.5,1069.7
C01566,657.744.916-33,P1592,2025-01-19,3,282.02,3.6,846.06
C00322,960.013.389-14,P006,2025-06-08,2,189.9,5.0,379.8
C00422,083.863.794-99,P007,2025-12-09,1,139.9,3.9,139.9
C00786,033.542.168-75,P0642,2025-11-05,3,339.04,4.7,1017.12
C01835,955.620.533-06,P1206,2026-01-20,5,148.36,4.3,741.8
C01229,607.832.748-82,P1754,2025-01-20,2,260.91,4.8,521.82
C01702,485.625.728-53,P0676,2025-06-22,2,211.04,4.0,422.08
C00497,475.255.341-44,P004,2025-12-21,3,169.9,4.0,509.7
C01697,485.625.728-53,P1829,2025-10-19,2,41.7,5.0,83.4
C00145,480.184.514-27,P015,2025-05-23,1,89.9,3.6,89.9
